area|bedrooms|contractType|currentPhase|floor|isMarketplace|parkingSpots|price|productType|status|subwayShortestDistance|suits|towerHasElevator|lat|lng|streetType|neighborhood|taxRobberyMurder
35|1|exclusive|ready_to_move|17|1|1|310000.0|market|FOR_SALE|1935.46|0|1|-23.5653004|-46.6158602|Rua|Cambuci|0.0
48|2|exclusive|ready_to_move|10|1|2|520000.0|market|FOR_SALE|4359.03|0|1|-23.5316334|-46.7304957|Avenida|Vila leopoldina|0.0
355|3|exclusive|ready_to_move|14|1|3|3500000.0|market|FOR_SALE|1381.76|2|0|-23.5391062|-46.6681418|Rua|Perdizes|0.0
62|2|exclusive|ready_to_move|11|1|1|590000.0|market|FOR_SALE|1682.45|1|1|-23.5281417|-46.6837138|Avenida|Vila romana|0.0
58|2|non_exclusive|ready_to_move|10|1|1|360000.0|market|FOR_SALE|1494.93|0|0|-23.6537388|-46.6533603|Rua|Jabaquara|0.0
222|3|exclusive|ready_to_move|21|1|2|1650000.0|market|FOR_SALE|2494.77|2|1|-23.52401|-46.6927703|Rua|Vila romana|0.0
68|2|exclusive|ready_to_move|2|1|2|400000.0|market|FOR_SALE|2355.23|1|1|-23.6240465|-46.7261919|Rua|Vila andrade|0.0
275|3|exclusive|ready_to_move|9|1|3|3500000.0|market|FOR_SALE|709.072|3|1|-23.5614317|-46.6477113|Rua|Bela vista|0.0
89|2|exclusive|ready_to_move|9|1|2|625000.0|market|FOR_SALE|2197.95|1|0|-23.6243676|-46.7311855|Rua|Vila andrade|0.0
124|3|non_exclusive|ready_to_move|11|1|2|1150000.0|market|FOR_SALE|4030.08|1|1|-23.5319572|-46.7271437|Rua|Vila leopoldina|0.0
51|1|non_exclusive|ready_to_move|18|1|2|420000.0|market|FOR_SALE|408.954|0|1|-23.5508565|-46.6182755|Rua|Bras|0.0
34|1|exclusive|ready_to_move|12|1|1|380000.0|market|FOR_SALE|367.897|1|1|-23.5366518|-46.6548624|Alameda|Santa cecilia|0.0
158|3|non_exclusive|ready_to_move|10|1|3|750000.0|market|FOR_SALE|2107.2|1|1|-23.6250202|-46.7331899|Rua|Vila andrade|0.0
200|4|exclusive|ready_to_move|2|1|4|1200000.0|market|FOR_SALE|2164.73|3|1|-23.6246311|-46.7314905|Rua|Vila andrade|0.0
230|3|exclusive|ready_to_move|10|1|1|950000.0|market|FOR_SALE|385.884|0|1|-23.5294|-46.6357|Rua|Bom retiro|0.0
79|2|exclusive|ready_to_move|5|1|2|515000.0|market|FOR_SALE|2754.63|1|1|-23.6099564|-46.732218|Rua|Vila sonia|4.55
98|2|non_exclusive|ready_to_move|9|1|2|715000.0|market|FOR_SALE|1537.02|1|1|-23.6302431|-46.732202|Rua|Vila andrade|0.0
61|2|exclusive|ready_to_move|4|1|1|340000.0|market|FOR_SALE|1106.3|0|0|-23.5583358|-46.6204773|Rua|Cambuci|0.0
45|1|exclusive|ready_to_move|3|1|1|395000.0|market|FOR_SALE|757.814|1|1|-23.5957935|-46.5989596|Rua|Ipiranga|0.0
54|2|non_exclusive|ready_to_move|1|1|1|390000.0|market|FOR_SALE|2294.35|1|1|-23.6197991|-46.744326|Rua|Vila andrade|0.0
121|4|non_exclusive|ready_to_move|6|1|1|1400000.0|market|FOR_SALE|225.509|1|1|-23.5678601|-46.691911|Rua|Pinheiros|0.0
124|3|exclusive|ready_to_move|15|1|2|1000000.0|market|FOR_SALE|1674.37|1|1|-23.503653|-46.6061645|Rua|Vila guilherme|0.0
67|2|non_exclusive|ready_to_move|4|1|1|700000.0|market|FOR_SALE|574.983|1|1|-23.4950403|-46.6122467|Avenida|Santana|0.0
53|2|exclusive|ready_to_move|13|1|1|371000.0|market|FOR_SALE|2144.73|0|1|-23.5669913|-46.6129481|Avenida|Cambuci|0.0
113|2|exclusive|ready_to_move|7|1|1|1060000.0|market|FOR_SALE|362.432|0|1|-23.5991646|-46.640655|Rua|Vila clementino|0.0
48|2|exclusive|ready_to_move|11|1|1|320000.0|market|FOR_SALE|5524.91|0|1|-23.5435233|-46.7527091|Rua|Jaguare|0.0
88|2|non_exclusive|ready_to_move|6|1|1|585000.0|market|FOR_SALE|707.851|0|0|-23.5897776|-46.7179469|Rua|Morumbi|0.0
147|3|non_exclusive|ready_to_move|2|1|1|1350000.0|market|FOR_SALE|544.46|1|1|-23.5626587|-46.6804337|Rua|Pinheiros|0.0
45|1|exclusive|ready_to_move|7|1|1|530000.0|market|FOR_SALE|639.259|1|0|-23.6324085|-46.6359511|Avenida|Jabaquara|0.0
175|4|exclusive|ready_to_move|5|1|3|1990000.0|market|FOR_SALE|456.474|2|0|-23.5454759|-46.6546442|Rua|Higienopolis|0.0
60|3|exclusive|ready_to_move|6|1|1|300000.0|market|FOR_SALE|2065.82|0|0|-23.5226334|-46.5821062|Rua|Vila maria|2.27
111|4|exclusive|ready_to_move|2|1|2|925000.0|market|FOR_SALE|2177.32|2|0|-23.621516|-46.615916|Rua|Cursino|0.0
38|1|exclusive|ready_to_move|7|1|1|320000.0|market|SOLD|962.447|0|1|-23.5274392|-46.6492952|Rua|Bom retiro|0.0
54|2|exclusive|ready_to_move|12|1|2|782000.0|market|FOR_SALE|928.653|1|1|-23.5721776|-46.6557318|Rua|Jardim paulista|0.0
35|0|exclusive|ready_to_move|13|1|1|485000.0|market|FOR_SALE|1611.45|0|1|-23.6000591|-46.6803617|Avenida|Vila olimpia|0.0
73|2|non_exclusive|ready_to_move|11|1|1|480000.0|market|FOR_SALE|2415.08|1|1|-23.6255028|-46.7215823|Rua|Vila andrade|0.0
75|2|exclusive|ready_to_move|0|1|1|580000.0|market|FOR_SALE|616.551|0|0|-23.5318158|-46.6617852|Rua|Perdizes|0.0
210|4|non_exclusive|ready_to_move|8|1|3|2500000.0|market|FOR_SALE|1895.85|3|0|-23.5949282|-46.6781903|Rua|Vila olimpia|0.0
44|2|exclusive|ready_to_move|7|1|1|270000.0|market|FOR_SALE|1922.1|0|0|-23.6234296|-46.7493635|Rua|Campo limpo|6.82
67|3|non_exclusive|ready_to_move|8|1|1|330000.0|market|FOR_SALE|674.884|0|1|-23.5276212|-46.5229277|Rua|Penha|2.27
48|2|exclusive|ready_to_move|2|1|1|360000.0|market|FOR_SALE|2728.78|0|0|-23.5710051|-46.6062829|Rua|Ipiranga|0.0
65|2|exclusive|ready_to_move|4|1|1|425000.0|market|FOR_SALE|546.44|0|1|-23.6315107|-46.6380159|Rua|Jabaquara|0.0
64|3|exclusive|ready_to_move|1|1|2|330000.0|market|FOR_SALE|569.318|0|1|-23.63904|-46.735637|Avenida|Vila andrade|0.0
135|3|non_exclusive|ready_to_move|4|1|2|1600000.0|market|FOR_SALE|1842.06|3|1|-23.4912822|-46.6380099|Rua|Santana|0.0
65|2|exclusive|ready_to_move|15|1|2|490000.0|market|FOR_SALE|3190.51|1|1|-23.51034321|-46.69365651|Avenida|Barra funda|0.0
252|4|exclusive|ready_to_move|13|1|4|6900000.0|market|FOR_SALE|489.245|4|1|-23.5452733|-46.654895|Rua|Higienopolis|0.0
113|2|exclusive|ready_to_move|0|1|1|840000.0|market|FOR_SALE|1674.37|1|1|-23.503653|-46.6061645|Rua|Vila guilherme|0.0
94|3|exclusive|ready_to_move|7|1|1|790000.0|market|FOR_SALE|322.476|0|1|-23.6310732|-46.6949654|Rua|Santo amaro|0.0
31|1|exclusive|ready_to_move|12|1|0|225000.0|market|FOR_SALE|1229.57|0|1|-23.5268209|-46.56320305|Rua|Tatuape|2.27
72|3|non_exclusive|ready_to_move|1|1|1|505000.0|market|FOR_SALE|2447.62|0|1|-23.6435613|-46.6717087|Rua|Campo belo|0.0
75|3|non_exclusive|ready_to_move|12|1|1|525000.0|market|FOR_SALE|686.807|1|1|-23.58708|-46.5758682|Rua|Vila prudente|0.0
74|3|exclusive|ready_to_move|13|1|2|450000.0|market|FOR_SALE|1114.61|0|0|-23.605795|-46.622717|Rua|Cursino|0.0
120|2|exclusive|ready_to_move|8|1|1|999000.0|market|FOR_SALE|2442.74|1|1|-23.6350191|-46.6653232|Rua|Campo belo|0.0
75|3|exclusive|ready_to_move|1|1|1|500000.0|market|FOR_SALE|1660.73|0|1|-23.6596547|-46.6917602|Rua|Campo grande|0.0
77|2|exclusive|ready_to_move|2|1|2|689000.0|market|FOR_SALE|2192.87|2|0|-23.6281747|-46.7211784|Rua|Vila andrade|0.0
50|2|exclusive|ready_to_move|10|1|1|455000.0|market|FOR_SALE|136.956|0|1|-23.6342009|-46.6409303|Rua|Jabaquara|0.0
210|4|non_exclusive|ready_to_move|11|1|4|2300000.0|market|FOR_SALE|1756.24|3|1|-23.6347054|-46.7146293|Rua|Santo amaro|0.0
90|2|exclusive|ready_to_move|12|1|1|630000.0|market|FOR_SALE|2326.85|0|1|-23.5646943|-46.5962798|Avenida|Mooca|0.0
129|4|exclusive|ready_to_move|5|1|1|772500.0|market|FOR_SALE|725.25|1|1|-23.5357032|-46.5713867|Avenida|Tatuape|2.27
143|3|non_exclusive|ready_to_move|4|1|2|1785000.0|market|FOR_SALE|737.778|3|1|-23.5855358|-46.6442525|Rua|Vila mariana|0.0
124|3|exclusive|ready_to_move|9|1|0|1350000.0|market|FOR_SALE|1930.25|1|1|-23.580529|-46.6735041|Rua|Itaim bibi|0.0
56|2|exclusive|ready_to_move|3|1|1|285000.0|market|FOR_SALE|7632.22|0|0|-23.4990464|-46.7451156|Rua|Sao domingos|0.0
69|2|non_exclusive|ready_to_move|0|1|1|485000.0|market|FOR_SALE|2890.63|1|1|-23.657315|-46.6151747|Avenida|Sacoma|2.27
62|3|exclusive|ready_to_move|3|1|1|400000.0|market|FOR_SALE|2179.59|0|1|-23.5777354|-46.6037747|Rua|Ipiranga|0.0
70|2|non_exclusive|ready_to_move|10|1|2|790000.0|market|FOR_SALE|2366.31|1|1|-23.5779399|-46.6060658|Rua|Ipiranga|0.0
102|2|exclusive|ready_to_move|7|1|3|700000.0|market|FOR_SALE|312.954|0|1|-23.57932|-46.640752|Rua|Vila mariana|0.0
69|3|exclusive|ready_to_move|3|1|1|422650.0|market|FOR_SALE|2127.89|0|0|-23.5526007|-46.5435078|Rua|Carrao|2.27
220|3|exclusive|ready_to_move|7|1|1|2200000.0|market|FOR_SALE|444.339|1|1|-23.5373226|-46.6573624|Rua|Santa cecilia|0.0
29|1|exclusive|ready_to_move|8|1|1|485000.0|market|FOR_SALE|890.12|0|1|-23.539829|-46.685842|Rua|Sumare|0.0
108|4|exclusive|ready_to_move|1|1|2|749000.0|market|FOR_SALE|8021.96|1|0|-23.5909471|-46.805219|Avenida|Raposo tavares|2.27
160|4|exclusive|ready_to_move|20|1|2|1350000.0|market|FOR_SALE|550.562|2|1|-23.5867635|-46.7184418|Rua|Morumbi|0.0
56|2|exclusive|ready_to_move|12|1|1|310000.0|market|FOR_SALE|4915.43|0|0|-23.695804|-46.6923545|Avenida|Cidade dutra|0.0
68|3|non_exclusive|ready_to_move|9|1|1|390000.0|market|FOR_SALE|1721.04|0|0|-23.5880727|-46.7406301|Rua|Vila sonia|4.55
69|2|exclusive|ready_to_move|13|1|2|800000.0|market|FOR_SALE|1597.96|1|1|-23.6242843|-46.6661327|Rua|Campo belo|0.0
55|2|non_exclusive|ready_to_move|10|1|1|350000.0|market|FOR_SALE|1904.02|1|1|-23.6232715|-46.7455212|Rua|Vila andrade|0.0
80|1|exclusive|ready_to_move|13|1|2|640000.0|market|FOR_SALE|2739.98|1|0|-23.6184246|-46.7335401|Avenida|Vila andrade|0.0
67|2|non_exclusive|ready_to_move|13|1|2|470000.0|market|FOR_SALE|2344.64|1|1|-23.4897768|-46.6430651|Rua|Santana|0.0
130|3|exclusive|ready_to_move|19|1|2|990000.0|market|FOR_SALE|910.761|2|1|-23.4891886|-46.6253241|Rua|Santana|0.0
28|0|non_exclusive|ready_to_move|16|1|1|290000.0|market|FOR_SALE|323.705|0|1|-23.6084489|-46.666407|Avenida|Moema indios|0.0
70|2|exclusive|ready_to_move|4|1|1|675000.0|market|FOR_SALE|312.343|0|1|-23.599558|-46.64956|Rua|Vila clementino|0.0
31|1|exclusive|ready_to_move|1|1|1|220000.0|market|FOR_SALE|1311.71|0|0|-23.5596066|-46.6144057|Avenida|Cambuci|0.0
74|2|exclusive|ready_to_move|8|1|1|700000.0|market|FOR_SALE|3906.95|1|1|-23.5323707|-46.7260219|Rua|Vila leopoldina|0.0
116|2|exclusive|ready_to_move|5|1|1|695000.0|market|FOR_SALE|428.521|0|1|-23.5526878|-46.6512198|Rua|Bela vista|0.0
200|3|exclusive|ready_to_move|3|1|3|2000000.0|market|FOR_SALE|1436.72|3|1|-23.616936|-46.625243|Rua|Cursino|0.0
61|3|exclusive|ready_to_move|6|1|1|406000.0|market|FOR_SALE|1106.3|0|1|-23.5583358|-46.6204773|Rua|Cambuci|0.0
118|3|exclusive|ready_to_move|9|1|2|800000.0|market|FOR_SALE|1104.45|1|0|-23.5410793|-46.677399|Rua|Sumare|0.0
237|4|exclusive|ready_to_move|2|1|4|2580000.0|market|FOR_SALE|495.573|1|0|-23.537772|-46.6574854|Rua|Santa cecilia|0.0
70|2|exclusive|ready_to_move|1|1|1|250000.0|market|FOR_SALE|7925.42|0|0|-23.47281|-46.7192443|Rua|Pirituba|0.0
51|1|exclusive|ready_to_move|7|1|1|378000.0|market|FOR_SALE|1698.63|0|1|-23.6253666|-46.7427466|Rua|Vila andrade|0.0
109|3|exclusive|ready_to_move|7|1|3|1400000.0|market|FOR_SALE|470.819|2|1|-23.6029571|-46.6377349|Avenida|Vila clementino|0.0
55|2|exclusive|ready_to_move|10|1|2|800000.0|market|FOR_SALE|1117.54|1|1|-23.5742212|-46.6566493|Rua|Jardim paulista|0.0
48|2|exclusive|ready_to_move|5|1|1|270000.0|market|FOR_SALE|2851.92|0|1|-23.558684|-46.4495245|Rua|Parque do carmo|0.0
276|4|non_exclusive|ready_to_move|4|1|4|1700000.0|market|FOR_SALE|2574.0|4|1|-23.6069531|-46.7037064|Rua|Morumbi|0.0
48|2|exclusive|ready_to_move|13|1|1|400000.0|market|FOR_SALE|1922.1|0|1|-23.6234296|-46.7493635|Rua|Campo limpo|6.82
185|2|exclusive|ready_to_move|3|1|1|2100000.0|market|FOR_SALE|603.161|1|1|-23.5441722|-46.6550619|Avenida|Higienopolis|0.0
112|3|non_exclusive|ready_to_move|3|1|3|1000000.0|market|FOR_SALE|2442.56|3|1|-23.4758086|-46.632809|Avenida|Mandaqui|0.0
50|2|exclusive|ready_to_move|7|1|1|430000.0|market|FOR_SALE|4012.12|0|1|-23.5181651|-46.7154086|Rua|Lapa|4.55
117|2|exclusive|ready_to_move|21|1|2|700000.0|market|FOR_SALE|2650.58|2|1|-23.6180004|-46.7368052|Rua|Vila andrade|0.0
68|2|non_exclusive|ready_to_move|1|1|2|690000.0|market|FOR_SALE|1205.79|0|1|-23.5416452|-46.7014949|Rua|Vila madalena|0.0
54|2|non_exclusive|ready_to_move|3|1|1|480000.0|market|FOR_SALE|1436.53|1|1|-23.5986084|-46.5768974|Rua|Vila prudente|0.0
57|2|exclusive|ready_to_move|5|1|1|440000.0|market|FOR_SALE|1450.36|1|1|-23.5186888|-46.6555435|Rua|Bom retiro|0.0
94|3|exclusive|ready_to_move|11|1|2|1115000.0|market|FOR_SALE|191.769|0|0|-23.6010016|-46.6110058|Rua|Ipiranga|0.0
85|2|exclusive|ready_to_move|9|1|0|990000.0|market|FOR_SALE|346.517|0|1|-23.55932|-46.66894|Alameda|Jardim america|0.0
57|2|exclusive|ready_to_move|1|1|1|620000.0|market|FOR_SALE|1703.95|0|1|-23.540877|-46.7064596|Praça|Vila madalena|0.0
120|3|exclusive|ready_to_move|14|1|2|1460000.0|market|FOR_SALE|329.799|1|1|-23.6061885|-46.6628569|Avenida|Moema indios|0.0
63|2|exclusive|ready_to_move|1|1|1|237000.0|market|FOR_SALE|470.999|1|1|-23.6501024|-46.7635208|Rua|Campo limpo|6.82
78|2|exclusive|ready_to_move|15|1|1|750000.0|market|FOR_SALE|1762.8|0|1|-23.594278|-46.6762053|Rua|Vila olimpia|0.0
130|3|exclusive|ready_to_move|5|1|3|890000.0|market|FOR_SALE|1504.15|1|1|-23.6228468|-46.6252063|Rua|Cursino|0.0
58|2|exclusive|ready_to_move|8|1|1|280000.0|market|FOR_SALE|3396.75|0|1|-23.6552249|-46.6090174|Avenida|Sacoma|2.27
150|4|exclusive|ready_to_move|9|1|4|700000.0|market|FOR_SALE|2816.56|2|1|-23.6099444|-46.7340442|Rua|Vila sonia|4.55
67|3|exclusive|ready_to_move|16|1|1|532000.0|market|FOR_SALE|868.055|1|1|-23.4726212|-46.6002933|Avenida|Tucuruvi|0.0
57|2|exclusive|ready_to_move|3|1|1|490000.0|market|FOR_SALE|1450.36|1|1|-23.5186888|-46.6555435|Rua|Bom retiro|0.0
80|2|exclusive|ready_to_move|6|1|1|775000.0|market|FOR_SALE|226.232|1|1|-23.577627|-46.64196|Rua|Vila mariana|0.0
109|2|non_exclusive|ready_to_move|2|1|2|1800000.0|market|FOR_SALE|491.623|2|1|-23.5674655|-46.6532912|Alameda|Jardim paulista|0.0
89|3|non_exclusive|ready_to_move|6|1|1|450000.0|market|FOR_SALE|2853.38|1|0|-23.6656811|-46.6819824|Rua|Campo grande|0.0
258|3|non_exclusive|ready_to_move|1|1|3|3650000.0|market|FOR_SALE|442.106|3|0|-23.561168|-46.66059|Alameda|Jardim america|0.0
55|2|exclusive|ready_to_move|3|1|1|470000.0|market|FOR_SALE|2908.47|0|0|-23.534802|-46.7164505|Rua|Alto da lapa|0.0
27|1|exclusive|ready_to_move|9|1|1|265000.0|market|FOR_SALE|1606.85|0|0|-23.6318683|-46.710827|Rua|Santo amaro|0.0
61|2|exclusive|ready_to_move|14|1|1|515000.0|market|FOR_SALE|688.662|0|0|-23.6171446|-46.6326636|Rua|Saude|2.27
49|2|non_exclusive|ready_to_move|5|1|1|250000.0|market|FOR_SALE|2662.24|0|0|-23.5749846|-46.523403|Rua|Aricanduva|0.0
40|1|exclusive|ready_to_move|6|1|1|685000.0|market|FOR_SALE|324.496|1|0|-23.5666844|-46.6452525|Rua|Bela vista|0.0
48|2|exclusive|ready_to_move|12|1|1|388000.0|market|FOR_SALE|1237.71|0|1|-23.5027466|-46.6125672|Rua|Vila guilherme|0.0
59|2|non_exclusive|ready_to_move|1|1|1|599000.0|market|FOR_SALE|1509.47|1|1|-23.532868|-46.680124|Rua|Perdizes|0.0
139|4|non_exclusive|ready_to_move|12|1|3|800000.0|market|FOR_SALE|2378.16|3|1|-23.62029|-46.7377585|Rua|Vila andrade|0.0
38|1|exclusive|ready_to_move|11|1|1|818000.0|market|FOR_SALE|218.205|1|1|-23.5671647|-46.6918462|Rua|Pinheiros|0.0
56|2|exclusive|ready_to_move|3|1|1|250000.0|market|FOR_SALE|4223.19|0|1|-23.5026291|-46.4740311|Avenida|Ermelino matarazzo|0.0
99|2|non_exclusive|ready_to_move|9|1|1|800000.0|market|FOR_SALE|1373.07|0|0|-23.5398287|-46.6718172|Rua|Perdizes|0.0
59|3|exclusive|ready_to_move|1|1|1|490000.0|market|FOR_SALE|262.293|0|0|-23.5719088|-46.710816|Rua|Butanta|4.55
66|2|exclusive|ready_to_move|3|1|1|420000.0|market|FOR_SALE|2589.56|0|1|-23.5565782|-46.5490252|Rua|Vila formosa|0.0
100|2|exclusive|ready_to_move|7|1|1|933000.0|market|FOR_SALE|422.666|0|0|-23.5365691|-46.6585019|Rua|Santa cecilia|0.0
80|3|exclusive|ready_to_move|9|1|1|430000.0|market|FOR_SALE|2815.14|0|1|-23.6602977|-46.6787883|Rua|Cidade ademar|0.0
69|2|exclusive|ready_to_move|4|1|1|449000.0|market|FOR_SALE|2913.19|1|0|-23.6593719|-46.6659119|Avenida|Cidade ademar|0.0
65|2|non_exclusive|ready_to_move|8|1|1|580000.0|market|FOR_SALE|228.47|0|1|-23.620662|-46.6393163|Rua|Saude|2.27
246|4|exclusive|ready_to_move|2|1|4|1200000.0|market|FOR_SALE|2674.7|1|1|-23.6095694|-46.7061708|Rua|Morumbi|0.0
170|4|non_exclusive|ready_to_move|4|1|2|1900000.0|market|FOR_SALE|531.044|1|0|-23.5735235|-46.6461228|Rua|Paraiso|0.0
168|3|exclusive|ready_to_move|12|1|4|1225000.0|market|FOR_SALE|2167.56|2|1|-23.6295479|-46.7197565|Rua|Vila andrade|0.0
90|3|non_exclusive|ready_to_move|3|1|2|570000.0|market|FOR_SALE|1617.77|1|0|-23.6252235|-46.6249319|Rua|Cursino|0.0
66|2|exclusive|ready_to_move|3|1|1|435000.0|market|FOR_SALE|2003.24|1|0|-23.5166188|-46.6055052|Rua|Vila guilherme|0.0
81|2|non_exclusive|ready_to_move|6|1|1|380000.0|market|FOR_SALE|2161.07|2|1|-23.5648777|-46.5818596|Rua|Agua rasa|2.27
42|1|exclusive|ready_to_move|15|1|1|475000.0|market|FOR_SALE|279.659|1|1|-23.553541|-46.6379877|Avenida|Republica|2.27
130|2|exclusive|ready_to_move|1|1|2|598000.0|market|FOR_SALE|1434.32|0|1|-23.6310966|-46.7330177|Rua|Vila andrade|0.0
141|3|non_exclusive|ready_to_move|7|1|2|1015000.0|market|FOR_SALE|2542.43|3|1|-23.6250926|-46.7199775|Rua|Vila andrade|0.0
60|2|exclusive|ready_to_move|3|1|2|450000.0|market|FOR_SALE|3128.38|1|1|-23.61263|-46.74072|Rua|Vila sonia|4.55
84|2|exclusive|ready_to_move|2|1|1|750000.0|market|FOR_SALE|700.6|0|0|-23.6041895|-46.6403105|Rua|Saude|2.27
99|2|non_exclusive|ready_to_move|7|1|1|1610000.0|market|FOR_SALE|1622.19|0|0|-23.5816293|-46.691891|Rua|Jardim europa|0.0
61|2|exclusive|ready_to_move|5|1|1|295000.0|market|FOR_SALE|394.446|0|1|-23.5807072|-46.5583758|Avenida|Agua rasa|2.27
63|3|exclusive|ready_to_move|1|1|1|330000.0|market|FOR_SALE|1328.17|1|1|-23.5436807|-46.5289555|Rua|Vila matilde|0.0
65|1|exclusive|ready_to_move|2|1|2|1100000.0|market|FOR_SALE|665.966|1|1|-23.572405|-46.6526409|Rua|Paraiso|0.0
170|3|exclusive|ready_to_move|1|1|1|1000000.0|market|FOR_SALE|104.549|0|1|-23.5493877|-46.6513472|Rua|Bela vista|0.0
63|3|exclusive|ready_to_move|12|1|1|445000.0|market|FOR_SALE|1355.85|1|1|-23.5216531|-46.6419693|Rua|Bom retiro|0.0
61|2|exclusive|ready_to_move|10|1|1|390000.0|market|FOR_SALE|2610.37|1|1|-23.6251408|-46.606891|Rua|Sacoma|2.27
85|3|non_exclusive|ready_to_move|9|1|2|590000.0|market|FOR_SALE|2578.22|1|1|-23.6176767|-46.7406554|Avenida|Vila andrade|0.0
140|3|exclusive|ready_to_move|1|1|0|850000.0|market|FOR_SALE|657.778|0|1|-23.5337349|-46.6484148|Alameda|Bom retiro|0.0
55|2|exclusive|ready_to_move|3|1|1|360000.0|market|FOR_SALE|312.446|0|1|-23.5470979|-46.624788|Avenida|Bras|0.0
313|4|exclusive|ready_to_move|10|1|5|5009600.0|market|FOR_SALE|424.315|4|1|-23.5995506|-46.6613874|Avenida|Moema passaros|0.0
96|3|exclusive|ready_to_move|19|1|2|730000.0|market|FOR_SALE|1297.63|1|1|-23.4838504|-46.5911375|Avenida|Vila medeiros|2.27
76|2|exclusive|ready_to_move|4|1|1|520000.0|market|FOR_SALE|1008.11|0|0|-23.6262541|-46.6309241|Avenida|Saude|2.27
114|3|exclusive|ready_to_move|9|1|1|1070000.0|market|FOR_SALE|584.394|0|0|-23.5628246|-46.6772366|Rua|Pinheiros|0.0
65|2|exclusive|ready_to_move|3|1|2|450000.0|market|FOR_SALE|797.189|1|1|-23.640294|-46.6470333|Rua|Jabaquara|0.0
100|3|exclusive|ready_to_move|6|1|2|1200000.0|market|FOR_SALE|2598.41|1|0|-23.5402342|-46.7154596|Rua|Alto de pinheiros|2.27
118|3|non_exclusive|ready_to_move|3|1|1|900000.0|market|FOR_SALE|1046.22|1|1|-23.5410987|-46.6823585|Avenida|Sumare|0.0
66|2|exclusive|ready_to_move|12|1|2|758000.0|market|FOR_SALE|445.531|1|0|-23.5642142|-46.6422711|Rua|Bela vista|0.0
54|2|exclusive|ready_to_move|3|1|1|320000.0|market|FOR_SALE|724.868|1|1|-23.5321563|-46.5493145|Rua|Penha|2.27
121|3|non_exclusive|ready_to_move|9|1|2|980000.0|market|FOR_SALE|902.465|1|1|-23.5342729|-46.6648463|Rua|Perdizes|0.0
116|2|exclusive|ready_to_move|1|1|1|710000.0|market|FOR_SALE|785.268|1|1|-23.5539353|-46.6467917|Rua|Bela vista|0.0
77|2|exclusive|ready_to_move|2|1|0|550000.0|market|FOR_SALE|375.561|0|1|-23.5558586|-46.6578219|Rua|Bela vista|0.0
140|3|exclusive|ready_to_move|15|1|3|1290000.0|market|FOR_SALE|972.474|3|0|-23.5933942|-46.6069907|Rua|Ipiranga|0.0
54|2|exclusive|ready_to_move|3|1|1|460000.0|market|FOR_SALE|754.925|1|0|-23.6383589|-46.634668|Rua|Jabaquara|0.0
96|2|exclusive|ready_to_move|4|1|1|320000.0|market|FOR_SALE|3919.76|0|0|-23.5760919|-46.4910591|Rua|Cidade lider|0.0
95|3|exclusive|ready_to_move|3|1|1|600000.0|market|FOR_SALE|842.68|0|1|-23.5334965|-46.6665891|Rua|Perdizes|0.0
96|2|exclusive|ready_to_move|4|1|1|350000.0|market|FOR_SALE|5524.91|0|0|-23.5435233|-46.7527091|Rua|Jaguare|0.0
50|2|exclusive|ready_to_move|5|1|1|230000.0|market|FOR_SALE|6376.2|0|1|-23.47171|-46.68779|Rua|Brasilandia|0.0
98|2|non_exclusive|ready_to_move|14|1|1|850000.0|market|FOR_SALE|446.954|1|1|-23.6040074|-46.6576606|Avenida|Moema indios|0.0
65|3|non_exclusive|ready_to_move|1|1|1|425000.0|market|FOR_SALE|2879.57|1|1|-23.479565|-46.6416453|Rua|Mandaqui|0.0
287|3|exclusive|ready_to_move|9|1|1|2980000.0|market|FOR_SALE|545.409|1|0|-23.544213|-46.6536484|Rua|Higienopolis|0.0
72|3|non_exclusive|ready_to_move|12|1|2|377000.0|market|FOR_SALE|825.62|1|1|-23.6361373|-46.7390978|Rua|Vila andrade|0.0
173|3|exclusive|ready_to_move|4|1|3|787246.55|market|FOR_SALE|2107.2|1|1|-23.6250202|-46.7331899|Rua|Vila andrade|0.0
117|2|exclusive|ready_to_move|5|1|2|530000.0|market|FOR_SALE|3071.66|2|1|-23.612822|-46.732657|Rua|Vila sonia|4.55
55|2|exclusive|ready_to_move|16|1|1|420000.0|market|FOR_SALE|395.783|0|0|-23.6348257|-46.6374906|Avenida|Jabaquara|0.0
48|2|exclusive|ready_to_move|14|1|1|410000.0|market|FOR_SALE|1010.47|0|1|-23.56167659|-46.62877661|Rua|Liberdade|0.0
57|2|exclusive|ready_to_move|4|1|1|370000.0|market|FOR_SALE|915.787|1|0|-23.6502735|-46.6489802|Rua|Jabaquara|0.0
86|2|non_exclusive|ready_to_move|9|1|1|925000.0|market|FOR_SALE|339.737|0|1|-23.5805554|-46.6352057|Rua|Aclimacao|0.0
213|3|exclusive|ready_to_move|4|1|5|3600000.0|market|FOR_SALE|864.611|1|1|-23.5469174|-46.6604485|Rua|Higienopolis|0.0
54|2|exclusive|ready_to_move|4|1|1|350000.0|market|FOR_SALE|2335.99|1|1|-23.6194257|-46.7443007|Rua|Vila andrade|0.0
78|1|exclusive|ready_to_move|2|1|0|390000.0|market|FOR_SALE|344.784|0|1|-23.54098|-46.64199|Rua|Republica|2.27
52|2|exclusive|ready_to_move|7|1|1|420000.0|market|FOR_SALE|1706.78|0|1|-23.55799|-46.59645|Rua|Mooca|0.0
